Date/Time,Latitude,Longitude,License Plate,License State
1462530112000,39.2932537274832,-76.66122205031523,SIF262,MD
1462531439000,39.292368928762734,-76.66189015547018,27933 C/B,MD
1462531468000,39.298292680281776,-76.6597784600033,OZS255,MD
1462531473000,39.293130935137775,-76.66131196732898,NQH327,MD
1462531806000,39.292357322144994,-76.66188240031019,NEB493,MD
1462531809000,39.293132878142536,-76.66123088381022,2S/C9805,MD
1462531812000,39.29830391306147,-76.65966980259428,CRL063,MD
1462531813000,39.29933354909748,-76.66118957965001,5CMA81,MD
1462531818000,39.29227375379844,-76.66182689902234,5CMJ07,MD
1462531854000,39.29233978617449,-76.66187068335184,68784 C/A,MD
1462531875000,39.29325556232172,-76.66114793773662,9CNX058,MD
1462531935000,39.29933367732364,-76.66118696004946,RIM909,MD
1462532001000,39.29227706440729,-76.66182903361583,2CNK543,MD
1462532318000,39.29325611763178,-76.66112550771889,97554 C/A,MD
1462532378000,39.29830299492989,-76.65968035521881,89281 C/B,MD
1462532417000,39.293255309287154,-76.66115815827858,97755 C/B,MD
1462532442000,39.29411372401358,-76.6712748299552,98368 C/B,MD
1462532620000,39.29325419538058,-76.66120315106009,SLY116,MD
1462532652000,39.29933158575624,-76.66122968979555,44155 C/A,MD
1462532773000,39.298298001472155,-76.65973598961291,8CLP66,MD
1462532831000,39.29408758270016,-76.67133778850074,2R/T0679,MD
1462533544000,39.29829433211687,-76.65976527609588,8BLJ02,MD
1462534011000,39.29829933872522,-76.65972237812274,DGE712,MD
1462534474000,39.2923585412908,-76.6618832149033,A131911,MD
1462534541000,39.29606106776107,-76.65911149385035,A777165,MD
1462534765000,39.29829966914338,-76.65971858043311,A222120,MD
1462534771000,39.29829332198639,-76.65977333832117,3Y/J8523,MD
1462534822000,39.29234780417637,-76.6618760407168,A776422,MD
1462534936000,39.29830045586262,-76.6597095382076,WZP355,MD
1462535006000,39.292314038713684,-76.6618534797459,05149 C/C,MD
1462535171000,39.2993348409443,-76.66116318782215,A783640,MD
1462535178000,39.298302819308184,-76.65968237374206,PKG831,MD
1462535183000,39.29933056929223,-76.66125045568114,EGF185,MD
1462535186000,39.29829645209798,-76.65974835574181,MVU577,MD
1462535191000,39.29325585419456,-76.66113614844339,6CNB636,MD
1462535226000,39.292341993014375,-76.66187215788962,2CNF168,MD
1462535276000,39.29830033179105,-76.65971096423495,6AMV46,MD
1462535421000,39.298299640790034,-76.65971890631474,66986 C/C,MD
1462535485000,39.29830437666961,-76.65966447407406,A200273,MD
1462535489000,39.29829946151378,-76.65972096684192,A688482,MD
1462535513000,39.29325361799401,-76.66122647278937,A595779,MD
1462535547000,39.293255525849624,-76.66114941091317,BLH162,MD
1462535607000,39.29829438778596,-76.65976483178027,8CLN21,MD
1462535618000,39.298302885496675,-76.65968161299891,5AMV87,MD
1462535646000,39.29815815103525,-76.65958761393246,A820664,MD
1462535712000,39.298299372948875,-76.65972198477026,A888452,MD
1462535732000,39.29236914836958,-76.66189030220424,56240 C/B,MD
1462535742000,39.29325550322956,-76.66115032457995,WSQ975,MD
1462535786000,39.29325451663775,-76.66119017487844,A881076,MD
1462535823000,39.29830155243666,-76.65969693463921,4BLB47,MD
1462535842000,39.29933042696017,-76.66125475631249,1BLM12,MD
1462535925000,39.29933022315022,-76.66126092382359,37556 C/B,MD
1462508829000,39.28849869768646,-76.67155216350072,BGG697,MD
1462512829000,39.29410994995848,-76.6713408683459,SSY513,MD
1462523465000,39.29378675099442,-76.660425356398,HEY731,MD
1462524065000,39.29325508272052,-76.66116730973107,MZH637,MD
1462525126000,39.29325463928003,-76.66118522112635,A442307,MD
1462525223000,39.287424472898806,-76.66984617049248,A345919,MD
1462526027000,39.29136927290714,-76.65825938512577,A699794,MD
1462526089000,39.29378675099442,-76.660425356398,A506601,MD
1462529980000,39.29606289632022,-76.65905371778639,2CNA633,MD
1462530306000,39.29229410347286,-76.66184015967409,MCC703,MD
1462530955000,39.29933150510831,-76.66123133739518,A447210,MD
1462531282000,39.29829550855927,-76.65975588647353,3M/D 5613,MD
1462531330000,39.2993305824074,-76.66125018774433,A403260,MD
1462531332000,39.29933212103147,-76.6612187543724,LRR172,MD
1462531533000,39.292356911747255,-76.66188212609593,A693220,MD
1462531569000,39.29933426910126,-76.66117487030876,KHT106,MD
1462531639000,39.294589796822436,-76.66011562946545,JAE927,MD
1462531657000,39.29933076006968,-76.66124655818686,2K/A0553,MD
1462531946000,39.29606354720867,-76.65903315199127,HCI647,MD
1462532090000,39.293871215238546,-76.66075667107467,2BLJ19,MD
1462532154000,39.293132081776754,-76.66126411694545,4BLW77,MD
1462532192000,39.293255313108475,-76.66115800392829,FBX531,MD
1462532211000,39.29236330077003,-76.66188639503068,5CNV757,MD
1462532574000,39.292323538408425,-76.66185982712929,97114 B/Y,MD
1462532584000,39.292318089870854,-76.6618561865958,6AMI81,MD
1462532743000,39.29325600600961,-76.66113001634838,A080660,MD
1462534059000,39.29313345386862,-76.66120685818878,68007 C/B,MD
1462534525000,39.296062186029786,-76.65907616047602,09929 B/Y,MD
1462534548000,39.2983027873615,-76.65968274092401,3AMW34,MD
1462534573000,39.29606333214396,-76.65903994728295,5CND005,MD
1462534778000,39.29933359152848,-76.66118871280443,FUT071,MD
1462535055000,39.29829659974235,-76.65974717733744,63714 C/B,MD
1462535126000,39.29829941815664,-76.65972146517093,NBA673,MD
1462535197000,39.29829408854153,-76.65976722016083,7CNG378,MD
1462535233000,39.29234594762813,-76.66187480023237,15348 C/C,MD
1462535253000,39.29229123213762,-76.66183824114238,4I/N0608,MD
1462535379000,39.2982994676231,-76.6597208966238,A471858,MD
1462535390000,39.292324099356094,-76.66186020193605,DFK152,MD
1462535402000,39.29829506591434,-76.65975941938662,4M/D 8773,MD
1462535456000,39.29829948160069,-76.65972073597129,A371111,MD
1462535468000,39.29232520670207,-76.6618609418282,A660832,MD
1462535476000,39.29830391306147,-76.65966980259428,2ALG21,MD
1462535478000,39.29830155243666,-76.65969693463921,6M/D 8422,MD
1462535506000,39.29933311668703,-76.66119841359374,YDY991,MD
1462535529000,39.29313151611367,-76.6612877226278,82431 C/A,MD
1462535579000,39.298300895012616,-76.65970449079926,3M/D 4814,MD
1462535594000,39.29933003637283,-76.66126657591087,USJ575,MD
1462535623000,39.299332795551265,-76.66120497424764,3AMR94,MD
1462535648000,39.2993325107686,-76.66121079222467,11201 C/A,MD
1462535661000,39.29830154922791,-76.65969697151931,FOE979,MD
1462535770000,39.298302885496675,-76.65968161299891,76718 C/B,MD
1462535831000,39.29830159019478,-76.65969650066302,9ALN91,MD
1462535917000,39.293255799536254,-76.66113835619542,1BMG06,MD
1462507423000,39.284969598192184,-76.6557253767879,A291590,MD
1462507452000,39.29290068237033,-76.64719378774416,04194 B/Y,MD
1462509847000,39.27696836476738,-76.65748764921757,A694246,MD
1462510703000,39.283762561221394,-76.65682689249162,A494859,MD
1462511303000,39.27647110873409,-76.65581958712046,48974 C/B,MD
1462511466000,39.28216273046804,-76.65781348796826,8A/S6397,MD
1462511615000,39.29284370175931,-76.6490327082178,MYQ945,MD
1462511623000,39.27562850396214,-76.64176298160776,9ALT38,MD
1462511697000,39.27561393873031,-76.64178120938516,9BLH73,MD
1462511820000,39.29303695986725,-76.64882728766435,A568201,MD
1462511849000,39.292844868824815,-76.64900188145009,45609 C/A,MD
1462512440000,39.282150083813086,-76.65783309561895,8L/A3392,MD
1462512513000,39.277867195124905,-76.65936529110779,SMM504,MD
1462512842000,39.292844868824815,-76.64900188145009,A983319,MD
1462512996000,39.27766255200648,-76.65927147991466,A920225,MD
1462513163000,39.29284370175931,-76.6490327082178,PXW706,MD
1462515484000,39.28221292416214,-76.65773566656605,69840 C/B,MD
1462516251000,39.277874346582784,-76.65934464087191,6R/J4053,MD
1462516253000,39.28221292416214,-76.65773566656605,A073363,MD
1462516286000,39.29284598722769,-76.64897234005304,85698 C/A,MD
1462516827000,39.27696836476738,-76.65748764921757,4CMM62,MD
1462519994000,39.28551347088175,-76.6552399216574,A896950,MD
1462522665000,39.27687470595203,-76.65766094816554,A302063,MD
1462523904000,39.28821208729972,-76.64264612775482,A225302,MD
1462527154000,39.287616539789425,-76.65341743100926,A052116,MD
1462527975000,39.28756041553246,-76.65333091184203,76324 C/C,MD
1462528148000,39.28759580591266,-76.65338553390593,66304 C/B,MD
1462528166000,39.287607218738295,-76.65340309145594,2ALF86,MD
1462528406000,39.27569956612464,-76.64263064359534,7AMH23,MD
1462529138000,39.275725735349276,-76.64266498049638,4CNP553,MD
1462529192000,39.28757738155526,-76.65335718977916,A675251,MD
1462529407000,39.28758508393869,-76.6533690391657,9CNM817,MD
1462530251000,39.2821696315397,-76.65780278839566,JHH937,MD
1462530255000,39.289600269653874,-76.64312704281154,A225904,MD
1462530285000,39.27932425712299,-76.65967218983359,JHH937,MD
1462530297000,39.278177231523564,-76.65941029331115,JHH937,MD
1462530320000,39.2757164670524,-76.64265281947146,50701 B/Y,MD
1462530678000,39.289801276842944,-76.65156231029512,3AMO82,MD
1462530684000,39.2757272827011,-76.64266701079217,2ALX59,MD
1462530753000,39.29110677141068,-76.64361049884116,3AMO82,MD
1462530786000,39.28820155001686,-76.64267742678874,8AMB40,MD
1462530864000,39.2881789013652,-76.64274487287159,4CLF61,MD
1462530955000,39.275706289929545,-76.64263946596691,1M/D 2201,MD
1462530971000,39.292845449080886,-76.64898655461634,4CNY591,MD
1462531052000,39.27562607215875,-76.64176602490781,7M/D 6219,MD
1462531131000,39.293078009834765,-76.64774343800849,RYW289,MD
1462531209000,39.288207528771665,-76.6426596680124,NHP845,MD
1462531220000,39.27573534115001,-76.64267758436347,48222 C/C,MD
1462531223000,39.275699308791644,-76.64263030594614,7CNM728,MD
1462531264000,39.27561339316855,-76.64178189213284,IRX736,MD
1462531281000,39.275690363487286,-76.64261856872294,A823033,MD
1462531289000,39.288205989662785,-76.64266423964835,10333 C/B,MD
1462531488000,39.2757016764855,-76.6426334126209,7CNA557,MD
1462531526000,39.27563417902802,-76.64175587950058,06242 C/C,MD
1462531606000,39.27575071644895,-76.64269775844679,VYI321,MD
1462531632000,39.28834964764283,-76.64278440078411,6CNP967,MD
1462531651000,39.28539322496135,-76.64192353914883,25542 B/Y,MD
1462531697000,39.28820393704776,-76.64267033655854,A745031,MD
1462531703000,39.275646864334185,-76.64174000437137,2CNF624,MD
1462531708000,39.28611019236141,-76.65452246635357,39593 C/A,MD
1462531734000,39.2756602121185,-76.64172330017854,NNJ565,MD
1462531760000,39.288200021209796,-76.64268196782504,27172 C/A,MD
1462531769000,39.27573700232406,-76.64267976400653,3CMQ70,MD
1462531800000,39.27779608452775,-76.65928638302903,4CNM462,MD
1462531809000,39.28817771874682,-76.64274843782303,39593 C/A,MD
1462531858000,39.288210595176196,-76.64265055982953,GRQ927,MD
1462531883000,39.285395758304006,-76.64186106003814,61636 B/Y,MD
1462531885000,39.27570477692534,-76.64263748073898,A667073,MD
1462531887000,39.282165794041376,-76.65780873813708,XTT224,MD
1462531917000,39.288196898127,-76.64269124436014,FMX123,MD
1462531921000,39.27931772679257,-76.65967492490232,XTT224,MD
1462531933000,39.27817499180035,-76.65941700966852,XTT224,MD
1462532005000,39.28761631358917,-76.65341708302161,A453138,MD
1462532013000,39.27573798076687,-76.64268104783112,A461272,MD
1462532023000,39.2757412222138,-76.64268530096602,A690075,MD
1462532024000,39.27569480911471,-76.6426244018751,JCW224,MD
1462532034000,39.27572568991024,-76.64266492087536,PBJ834,MD
1462532035000,39.285395530625394,-76.6418666752111,DCU207,MD
1462532043000,39.27569935803013,-76.64263037055245,ZWP345,MD
1462532057000,39.27573525963906,-76.64267747741214,1BMZ58,MD
1462532106000,39.27562135123347,-76.64177193294802,A295271,MD
1462532131000,39.28539468563813,-76.64188751489206,02817 B/Y,MD
1462532201000,39.27568681027445,-76.64261390651689,KTK658,MD
1462532210000,39.2756882717094,-76.64261582408028,43618 B/Y,MD
1462532234000,39.27568533756901,-76.64261197416538,13323 B/Y,MD
1462532243000,39.28821305469313,-76.64264325429309,96649 C/C,MD
1462532281000,39.28215297832682,-76.6578286079015,QGV934,MD
1462532296000,39.27568561326168,-76.64261233590447,A828996,MD
1462532306000,39.27574316163962,-76.642687845706,MGU702,MD
1462532309000,39.2911096628394,-76.64350894438233,XMB968,MD
1462532315000,39.27929591809234,-76.65968405894152,QGV934,MD
1462532327000,39.27816751201768,-76.65943943962459,QGV934,MD
1462532341000,39.27562064887857,-76.64177281191574,2BMX22,MD
1462532358000,39.27565882405183,-76.64172503728581,9ALH69,MD
1462532459000,39.27559729874378,-76.64180203363112,UTB133,MD
1462532495000,39.282163547404394,-76.65781222137224,A137685,MD
1462532512000,39.275713942499735,-76.6426495069807,QKP203,MD
1462532515000,39.275750768428644,-76.64269782664987,7AMG46,MD
1462532529000,39.27931390365557,-76.65967652612947,A137685,MD
1462532541000,39.2781736805698,-76.65942094171372,A137685,MD
1462532558000,39.29284649771925,-76.64895885597284,LOE256,MD
1462532572000,39.27575036060352,-76.64269729153845,7Q/V1613,MD
1462532585000,39.28757808382577,-76.65335827015575,8AMG46,MD
1462532615000,39.27562825037713,-76.64176329895876,A728548,MD
1462532637000,39.275724151948445,-76.64266290290033,UZX738,MD
1462532647000,39.292925426077886,-76.64738411825076,A052078,MD
1462532689000,39.28760738083756,-76.6534033408303,A208279,MD
1462532705000,39.27568812101965,-76.64261562635876,8M/D 7090,MD
1462532727000,39.275634643453444,-76.64175529829161,2BLX11,MD
1462532742000,39.275618932099,-76.64177496039343,UOL623,MD
1462532753000,39.275738594454175,-76.64268185305637,6S/C5937,MD
1462532791000,39.287607066669885,-76.65340285751313,1T/D0574,MD
1462532832000,39.275705302614476,-76.64263817050094,9CMO35,MD
1462532883000,39.27564476868259,-76.64174262699156,92127 C/B,MD
1462532924000,39.27570392385974,-76.64263636142309,5AMT21,MD
1462532924000,39.27564784116579,-76.64173878190755,A618890,MD
1462532934000,39.2756479209832,-76.64173868201941,3ALM83,MD
1462533038000,39.28757347558712,-76.65335118081757,15777 C/A,MD
1462533043000,39.27571820033872,-76.64265509373377,5CNQ227,MD
1462533057000,39.2756085609856,-76.64178793940735,2ALO83,MD
1462533272000,39.282200460413904,-76.65775499063417,3CNS337,MD
1462533273000,39.27562193637724,-76.64177120066509,29175 B/Y,MD
1462533306000,39.279376719096334,-76.65965021742272,3CNS337,MD
1462533319000,39.27815711285862,-76.65947062404416,3CNS337,MD
1462533381000,39.287610141843444,-76.65340758837604,7CMC64,MD
1462533386000,39.27563837273774,-76.64175063124857,4V/R7327,MD
1462533558000,39.27563243443075,-76.64175806279097,LPS714,MD
1462533598000,39.285393004914994,-76.64192896608962,RVB386,MD
1462533634000,39.288209673309005,-76.64265329806412,9BLE73,MD
1462533906000,39.29292595510776,-76.64736416575899,43513 C/B,MD
1462534097000,39.27886812136751,-76.65954582800862,4S/C1921,MD
1462534107000,39.279913569088805,-76.65972632688147,4S/C1921,MD
1462534232000,39.28761450431224,-76.65341429962061,57904 B/Y,MD
1462534272000,39.28820378247679,-76.64267079568278,4S/C1921,MD
1462534409000,39.28819115795791,-76.64270829446205,78166 B/Y,MD
1462534457000,39.29281048714192,-76.64718836019892,IJQ156,MD
1462534497000,39.2883520904597,-76.64273286413773,24071 C/A,MD
1462534555000,39.293078296602125,-76.6477358823741,7CNM143,MD
1462534564000,39.27884304405429,-76.65953195516278,89830 C/A,MD
1462534570000,39.292861520756055,-76.64719143117345,00124 C/B,MD
1462534574000,39.27988870020263,-76.6597120837782,89830 C/A,MD
1462534688000,39.29110785432291,-76.6435724641615,6AMQ38,MD
1462534699000,39.27574377988013,-76.64268865690555,0T/W5646,MD
1462534739000,39.28819463836856,-76.64269795655122,89830 C/A,MD
1462534850000,39.28820275580694,-76.64267384521413,4G/T3353,MD
1462534896000,39.29281617160024,-76.64718870226419,A111656,MD
1462534977000,39.29132833252556,-76.64395634660376,HOP342,MD
1462535063000,39.28960258975402,-76.6430514511758,4CLN41,MD
1462535121000,39.288205069187875,-76.64266697374742,88881 C/B,MD
1462535144000,39.29110945877096,-76.64351611179418,9CNV779,MD
1462535175000,39.285395507234135,-76.64186725210311,5X/I7818,MD
1462535193000,39.29110759995141,-76.6435813983467,7CNU595,MD
1462535236000,39.27565210143334,-76.6417334503612,ZEL606,MD
1462535259000,39.27574667371234,-76.6426924539317,A156554,MD
1462535302000,39.285397401796324,-76.64182052705364,A181518,MD
1462535302000,39.275704089562915,-76.64263657884388,5BMI14,MD
1462535314000,39.287586269774735,-76.653370863462,67870 C/A,MD
1462535399000,39.2875799432692,-76.65336113073315,95500 C/C,MD
1462535410000,39.288188824558034,-76.64271522539131,0L/V3236,MD
1462535450000,39.29110909425368,-76.64352891458451,47634 C/C,MD
1462535453000,39.28761539751001,-76.65341567372067,A581807,MD
1462535468000,39.2788145472018,-76.65951619061741,TDW612,MD
1462535475000,39.27571635349285,-76.64265267046885,55291 C/A,MD
1462535478000,39.27986044019826,-76.65969589848717,TDW612,MD
1462535497000,39.292924140039425,-76.64743262150753,8ALH35,MD
1462535515000,39.28539646554961,-76.64184361744057,8ALU88,MD
1462535560000,39.292850709976896,-76.64719078062913,19037 C/A,MD
1462535562000,39.27882357580979,-76.65952118527078,4CNE317,MD
1462535572000,39.27986939376608,-76.65970102644465,4CNE317,MD
1462535584000,39.29308067081036,-76.64767332766282,A709874,MD
1462535606000,39.28539494712945,-76.6418810658059,3AMQ93,MD
1462535637000,39.2929257365887,-76.64737240725916,9ALP61,MD
1462535663000,39.29133625450493,-76.64395681548861,TDW612,MD
1462535690000,39.27886814482781,-76.65954584098694,4AMA19,MD
1462535698000,39.28818357832275,-76.64273080835497,A367439,MD
1462535700000,39.27991359235412,-76.65972634020616,4AMA19,MD
1462535711000,39.287606125874866,-76.65340141018919,78241 C/B,MD
1462535732000,39.28821006391412,-76.64265213784446,2P/V4092,MD
1462535737000,39.28818753953252,-76.64271904231998,4CNE317,MD
1462535749000,39.285396826076195,-76.64183472587582,4CNH422,MD
1462535803000,39.293668049364186,-76.64723616392196,FIN962,MD
1462535811000,39.285396444908784,-76.64184412649935,5BMV36,MD
1462535824000,39.287593566846525,-76.653382089315,EFY481,MD
1462535840000,39.292220362816785,-76.64973583350128,A894191,MD
1462535877000,39.29205032514344,-76.64557307970911,A894191,MD
1462535884000,39.29127713601267,-76.64395331639267,4AMA19,MD
1462535887000,39.275737298853706,-76.64268015308605,6BMV21,MD
1462535942000,39.27574442750106,-76.64268950665544,A975310,MD
1462535942000,39.27573587825162,-76.64267828909986,A247615,MD
1462535969000,39.27569787093227,-76.6426284193165,7Y/Z3940,MD
1462535981000,39.275743393174096,-76.6426881495047,A432208,MD
1462507379000,39.27880960355859,-76.65981916271214,70020 C/A,MD
1462507805000,39.27711992805944,-76.65782674158574,6CMI07,MD
1462510571000,39.282150083813086,-76.65783309561895,15189 C/C,MD
1462511729000,39.27561393873031,-76.64178120938516,SUM746,MD
1462511743000,39.28216273046804,-76.65781348796826,3CNE358,MD
1462511780000,39.28216273046804,-76.65781348796826,A712053,MD
1462512474000,39.29284370175931,-76.6490327082178,2BMJ58,MD
1462512721000,39.29284370175931,-76.6490327082178,VDE891,MD
1462512817000,39.28788167678247,-76.6531427849958,7ALX98,MD
1462512837000,39.28216273046804,-76.65781348796826,A951272,MD
1462513003000,39.28216273046804,-76.65781348796826,0J/V7498,MD
1462513376000,39.287884790086295,-76.65306945717269,1CLE36,MD
1462513920000,39.28758805286279,-76.6533736065739,3Y/N0238,MD
1462515170000,39.28221292416214,-76.65773566656605,7CNH461,MD
1462515264000,39.29284598722769,-76.64897234005304,TWK947,MD
1462515885000,39.29284598722769,-76.64897234005304,5CNP036,MD
1462522540000,39.29214814064671,-76.64967537468388,13107 C/C,MD
1462523656000,39.28820725658824,-76.64266047648253,3CLN79,MD
1462524844000,39.291107883501574,-76.6435714393312,FLN786,MD
1462525482000,39.28819884182312,-76.64268547097325,2CNB875,MD
1462526401000,39.275713632081924,-76.6426490996784,A263370,MD
1462528285000,39.28759880933509,-76.65339015438654,BML395,MD
1462528428000,39.27573954835349,-76.64268310467719,1CLD65,MD
1462528453000,39.287554985948866,-76.65332216412682,KYD079,MD
1462528683000,39.28756552082259,-76.65333894316664,VGH983,MD
1462528715000,39.27570477692534,-76.64263748073898,RAW322,MD
1462528762000,39.287558928922856,-76.65332851673433,5Q/M8719,MD
1462529992000,39.277879610669835,-76.65932944052518,28638 C/C,MD
1462530205000,39.291108844492186,-76.6435376868543,BSQ731,MD
1462530216000,39.278888381429574,-76.6595570359365,BGW381,MD
1462530226000,39.27993366076183,-76.6597378339418,BGW381,MD
1462530229000,39.27570209887566,-76.64263396684325,A189649,MD
1462530318000,39.285393848236346,-76.64190816749458,17611 C/C,MD
1462530391000,39.28821117003856,-76.64264885230807,BGW381,MD
1462530391000,39.285392697800816,-76.64193654035941,5AMX46,MD
1462530496000,39.28219460531677,-76.65776406850495,66052 C/A,MD
1462530530000,39.27936675538674,-76.65965439047812,66052 C/A,MD
1462530542000,39.27819180725587,-76.65936658441613,66052 C/A,MD
1462530599000,39.2820957460852,-76.65783513081664,6K/J2579,MD
1462530704000,39.2930809623632,-76.6476656459426,A465141,MD
1462530737000,39.28821306801367,-76.64264321472693,6K/J2579,MD
1462530812000,39.288189157538774,-76.6427142363341,A770801,MD
1462530928000,39.28818762186695,-76.64271879776089,A050930,MD
1462531123000,39.28218721289724,-76.65777552987403,9BLV73,MD
1462531151000,39.27565212984734,-76.64173341480227,1AMA64,MD
1462531157000,39.27935417559178,-76.65965965921671,9BLV73,MD
1462531169000,39.27818749273317,-76.65937952256675,9BLV73,MD
1462531192000,39.275740509457336,-76.64268436575114,4CNX307,MD
1462531210000,39.27575234188967,-76.6426998912038,A911967,MD
1462531300000,39.293078703568135,-76.64772515979266,7BLJ21,MD
1462531316000,39.288202699881595,-76.64267401132994,A980108,MD
1462531398000,39.27574133039319,-76.64268544290927,A302532,MD
1462531405000,39.27560849603805,-76.64178802068649,34617 B/Y,MD
1462531457000,39.28819902311286,-76.64268493248588,9CNH996,MD
1462531579000,39.28818249448701,-76.64273404156292,A457271,MD
1462531723000,39.28539627523939,-76.64184831100735,94195 C/B,MD
1462531787000,39.27882893618292,-76.65952415064547,A178385,MD
1462531797000,39.27987470958711,-76.65970407096331,A178385,MD
1462531812000,39.2853964543271,-76.64184389421824,A441481,MD
1462531825000,39.28539547396743,-76.6418680725504,SYT246,MD
1462531858000,39.28820684256101,-76.6426617062732,JAT247,MD
1462531895000,39.27570978108422,-76.64264404674583,ULV668,MD
1462531902000,39.275690517599024,-76.64261877093449,3CNK206,MD
1462531906000,39.278822375178684,-76.659520521078,51351 C/A,MD
1462531914000,39.28355153558644,-76.65674085733481,9M/D 4173,MD
1462531916000,39.27986820311387,-76.65970034452499,51351 C/A,MD
1462531949000,39.27572473966968,-76.64266367405523,A740175,MD
1462531962000,39.28818949412118,-76.64271323657883,A178385,MD
1462531977000,39.28760223086942,-76.65339541809266,A640854,MD
1462532009000,39.27559837575224,-76.64180068580018,GIP362,MD
1462532081000,39.28818710173838,-76.64272034270584,51351 C/A,MD
1462532086000,39.29110810704073,-76.6435635880577,3A/V9028,MD
1462532135000,39.27574683414795,-76.64269266444087,A699686,MD
1462532138000,39.27564015017621,-76.6417484068588,A501414,MD
1462532149000,39.28539627523939,-76.64184831100735,3M/D 6434,MD
1462532150000,39.288181368961354,-76.64273743441082,A576266,MD
1462532154000,39.28818789631262,-76.64271798257121,CVR434,MD
1462532200000,39.27574937053778,-76.6426959924633,A951727,MD
1462532200000,39.27560007674775,-76.64179855707556,VAV643,MD
1462532234000,39.28220214514552,-76.6577523785894,2BMQ17,MD
1462532240000,39.292923718717965,-76.64744851175008,8AMV12,MD
1462532245000,39.28220428427199,-76.65774906204088,8F/K2368,MD
1462532254000,39.27560571773607,-76.64179149761502,92740 C/A,MD
1462532268000,39.27937958603025,-76.65964901667776,2BMQ17,MD
1462532279000,39.279383226214954,-76.65964749207569,8F/K2368,MD
1462532281000,39.27568618071948,-76.64261308047153,A799934,MD
1462532281000,39.27815809613788,-76.65946767544102,2BMQ17,MD
1462532292000,39.27815934462083,-76.65946393155983,8F/K2368,MD
1462532326000,39.27570754311639,-76.6426411102859,3BMV21,MD
1462532354000,39.28539325301606,-76.64192284724336,62544 B/Y,MD
1462532354000,39.27565344274191,-76.64173177176973,8AME32,MD
1462532355000,39.28539290134599,-76.64193152038254,4CNQ772,MD
1462532381000,39.28216158713641,-76.65781526061464,5CNK841,MD
1462532414000,39.28168897449501,-76.65827363325799,GKX915,MD
1462532414000,39.28821076528747,-76.64265005454573,A040655,MD
1462532415000,39.27931056783713,-76.65967792325522,5CNK841,MD
1462532427000,39.278172536476085,-76.65942437255829,5CNK841,MD
1462532427000,39.275652513912675,-76.64173293416059,1CND019,MD
1462532447000,39.27575137994091,-76.64269862902123,3J/X3637,MD
1462532449000,39.275651253983405,-76.6417345109093,A125957,MD
1462532450000,39.28756741224433,-76.65334185293963,99742 C/C,MD
1462532478000,39.28218873337209,-76.65777317249655,90957 C/A,MD
1462532512000,39.2793567630074,-76.65965857554113,90957 C/A,MD
1462532524000,39.27818838014536,-76.65937686144444,90957 C/A,MD
1462532542000,39.28218079561394,-76.65778547937055,2AMZ67,MD
1462532549000,39.285392760808115,-76.64193498642818,2CNR355,MD
1462532576000,39.27934325520126,-76.65966423295444,2AMZ67,MD
1462532580000,39.275692899091055,-76.64262189571397,XUU902,MD
1462532581000,39.28760875584408,-76.65340545614745,CWP092,MD
1462532588000,39.27818374734042,-76.65939075404212,2AMZ67,MD
1462532613000,39.27563550667008,-76.64175421801217,NGL518,MD
1462532635000,39.2756194894836,-76.64177426284996,SYJ616,MD
1462532674000,39.282176349221785,-76.6577923731543,A067153,MD
1462532694000,39.27560620350403,-76.64179088969675,XSK972,MD
1462532708000,39.279335688706766,-76.65966740199508,A067153,MD
1462532720000,39.2781811522415,-76.65939853608036,A067153,MD
1462532746000,39.27564441817345,-76.64174306563905,24800 C/C,MD
1462532762000,39.28539593064432,-76.64185680965785,ZRM318,MD
1462532780000,39.275702045452476,-76.64263389674615,6M/D 9410,MD
1462532803000,39.27564168500648,-76.64174648608301,2CLG67,MD
1462532824000,39.28755881025665,-76.65332832554874,4M/D 2823,MD
1462532846000,39.287572073526576,-76.65334902388037,41203 C/B,MD
1462532949000,39.27573786629431,-76.64268089763053,A848959,MD
1462532961000,39.27683228406462,-76.65898660118002,1CME19,MD
1462533012000,39.275611138649566,-76.6417847135689,1CLI94,MD
1462533059000,39.27569185243494,-76.64262052238603,8CLL24,MD
1462533095000,39.27565742024699,-76.64172679408875,QYF771,MD
1462533116000,39.291076965175094,-76.65113065288111,47484 C/C,MD
1462533185000,39.275592037767936,-76.64180861752199,A167572,MD
1462533201000,39.275630913453696,-76.64175996623003,A937405,MD
1462533203000,39.27561997995694,-76.64177364904313,3CNP986,MD
1462533235000,39.27566220941472,-76.641720800646,4ALY56,MD
1462533429000,39.28216199498748,-76.6578146282734,JPE791,MD
1462533463000,39.27931126188364,-76.65967763257086,JPE791,MD
1462533475000,39.27817277451489,-76.65942365874076,JPE791,MD
1462533909000,39.285397401796324,-76.64182052705364,CCL164,MD
1462534026000,39.2757113997303,-76.64264617058753,LHP277,MD
1462534103000,39.28788070889371,-76.65316558173512,6CME31,MD
1462534334000,39.29204911555669,-76.6456077305198,3CNY761,MD
1462534387000,39.28054802537696,-76.65913212225875,A252668,MD
1462534420000,39.2875937165672,-76.65338231964606,29094 C/A,MD
1462534426000,39.29284329217254,-76.64904352700736,DVC408,MD
1462534507000,39.27559394914004,-76.64180622551987,ILI176,MD
1462534545000,39.2881940837231,-76.64269960402213,A252668,MD
